State,Date,Consumption
Idaho,01/03/17,115.018
Idaho,01/02/17,1184.749
Idaho,01/01/17,3075.994
Idaho,01/12/16,1748.421
Idaho,01/11/16,778.357
Idaho,01/10/16,1343.784
Idaho,01/09/16,2641.124
Idaho,01/08/16,3547.299
Idaho,01/07/16,2419.534
Idaho,01/06/16,1941.936
Idaho,01/05/16,1345.866
Idaho,01/04/16,530.171
Idaho,01/03/16,1735.56
Idaho,01/02/16,2392.081
Idaho,01/01/16,2887.183
Idaho,01/12/15,2857.182
Idaho,01/11/15,2236.226
Idaho,01/10/15,2510.185
Idaho,01/09/15,2899.931
Idaho,01/08/15,3628.512
Idaho,01/07/15,3182.209
Idaho,01/06/15,3473.824
Idaho,01/05/15,2081.485
Idaho,01/04/15,1276.097
Idaho,01/03/15,842.184
Idaho,01/02/15,413.835
Idaho,01/01/15,2308.652
Idaho,01/12/14,1154.683
Idaho,01/11/14,1501.849
Idaho,01/10/14,1219.396
Idaho,01/09/14,2401.324
Idaho,01/08/14,2803.909
Idaho,01/07/14,2136.03
Idaho,01/06/14,594.507
Idaho,01/05/14,998.14
Idaho,01/04/14,245.511
Idaho,01/03/14,403.759
Idaho,01/02/14,2196.171
Idaho,01/01/14,2715.18
Idaho,01/12/13,3248.832
Idaho,01/11/13,2172.82
Idaho,01/10/13,1567.636
Idaho,01/09/13,2834.934
Idaho,01/08/13,3245.544
Idaho,01/07/13,2924.959
Idaho,01/06/13,1638.417
Idaho,01/05/13,1123.973
Idaho,01/04/13,748.653
Idaho,01/03/13,1634.893
Idaho,01/02/13,1239.738
Idaho,01/01/13,2479.708
Idaho,01/12/12,628.916
Idaho,01/11/12,987.532
Idaho,01/10/12,1528.71
Idaho,01/09/12,1633.913
Idaho,01/08/12,2459.284
Idaho,01/07/12,1715.921
Idaho,01/06/12,349.182
Idaho,01/05/12,196.747
Idaho,01/04/12,529.789
Idaho,01/03/12,871.635
Idaho,01/02/12,1356.106
Idaho,01/01/12,1340.964
Idaho,01/12/11,1780.481
Idaho,01/11/11,1425.96
Idaho,01/10/11,533.404
Idaho,01/09/11,1210.878
Idaho,01/08/11,970.346
Idaho,01/07/11,474.825
Idaho,01/06/11,173.049
Idaho,01/05/11,142.288
Idaho,01/04/11,486.935
Idaho,01/03/11,61.841
Idaho,01/02/11,472.254
Idaho,01/01/11,566.969
Idaho,01/12/10,893.991
Idaho,01/11/10,962.851
Idaho,01/10/10,1440.368
Idaho,01/09/10,1454.031
Idaho,01/08/10,1587.89
Idaho,01/07/10,784.495
Idaho,01/06/10,20.641
Idaho,01/05/10,196.126
Idaho,01/04/10,1251.799
Idaho,01/03/10,1453.986
Idaho,01/02/10,1352.063
Idaho,01/01/10,976.364
Idaho,01/12/09,1688.856
Idaho,01/11/09,944.145
Idaho,01/10/09,1406.877
Idaho,01/09/09,1654.312
Idaho,01/08/09,2131.828
Idaho,01/07/09,1329.314
Idaho,01/06/09,106.443
Idaho,01/05/09,412.324
Idaho,01/04/09,270.57
Idaho,01/03/09,613.473
Idaho,01/02/09,1098.012
Idaho,01/01/09,918.762
Idaho,01/12/08,1343.577
Idaho,01/11/08,811.214
Idaho,01/10/08,989.821
Idaho,01/09/08,1224.347
Idaho,01/08/08,1359.165
Idaho,01/07/08,637.759
Idaho,01/06/08,32.818
Idaho,01/05/08,286.031
Idaho,01/04/08,1476.721
Idaho,01/03/08,1343.563
Idaho,01/02/08,1363.879
Idaho,01/01/08,1660.749
Idaho,01/12/07,1612.153
Idaho,01/11/07,1529.364
Idaho,01/10/07,1715.509
Idaho,01/09/07,1643.448
Idaho,01/08/07,1465.938
Idaho,01/07/07,969.876
Idaho,01/06/07,656.23
Idaho,01/05/07,231.821
Idaho,01/04/07,369.175
Idaho,01/03/07,295.509
Idaho,01/02/07,1111.088
Idaho,01/01/07,903.746
Idaho,01/12/06,1328.70048
Idaho,01/11/06,876.50006
Idaho,01/10/06,1360.29217
Idaho,01/09/06,1266.54741
Idaho,01/08/06,1239.4797
Idaho,01/07/06,1243.8065
Idaho,01/06/06,445.02292
Idaho,01/05/06,398.9023
Idaho,01/04/06,159.86568
Idaho,01/03/06,494.10698
Idaho,01/02/06,542.74932
Idaho,01/01/06,255.34253
Idaho,01/12/05,1056.22421
Idaho,01/11/05,1140.6301
Idaho,01/10/05,1129.77823
Idaho,01/09/05,1126.67668
Idaho,01/08/05,1274.63754
Idaho,01/07/05,974.98152
Idaho,01/06/05,274.65967
Idaho,01/05/05,274.90896
Idaho,01/04/05,932.97652
Idaho,01/03/05,1019.37308
Idaho,01/02/05,1098.40382
Idaho,01/01/05,1122.00871
Idaho,01/12/04,1013.06534
Idaho,01/11/04,1183.32834
Idaho,01/10/04,1016.60434
Idaho,01/09/04,1101.13034
Idaho,01/08/04,1172.44034
Idaho,01/07/04,1077.68934
Idaho,01/06/04,485.24834
Idaho,01/05/04,1024.58834
Idaho,01/04/04,174.64834
Idaho,01/03/04,946.70534
Idaho,01/02/04,1334.09934
Idaho,01/01/04,1362.60434
Idaho,01/12/03,755.369
Idaho,01/11/03,1099.629
Idaho,01/10/03,730.593
Idaho,01/09/03,1102.326
Idaho,01/08/03,1144.485
Idaho,01/07/03,1845.162
Idaho,01/06/03,320.265
Idaho,01/05/03,236.79
Idaho,01/04/03,329.372
Idaho,01/03/03,802.396
Idaho,01/02/03,1034.626
Idaho,01/01/03,194.949
Idaho,01/12/02,125.311
Idaho,01/11/02,98.115
Idaho,01/10/02,169.538
Idaho,01/09/02,156.325
Idaho,01/08/02,227.659
Idaho,01/07/02,467.182
Idaho,01/06/02,289.89
Idaho,01/05/02,228.908
Idaho,01/04/02,174.473
Idaho,01/03/02,489.917
Idaho,01/02/02,143.835
Idaho,01/01/02,148.574
Idaho,01/12/01,1667.44
Idaho,01/11/01,2330.64
Idaho,01/10/01,1870.9
Idaho,01/09/01,1572.01
Idaho,01/08/01,1309.02
Idaho,01/07/01,824.26
Idaho,01/06/01,206.5
Idaho,01/05/01,212.1
Idaho,01/04/01,144.24
Idaho,01/03/01,123.98
Idaho,01/02/01,104.74
Idaho,01/01/01,113.12
Illinois,01/03/22,11204.985
Illinois,01/02/22,14445.212
Illinois,01/01/22,21475.298
Illinois,01/12/21,16464.767
Illinois,01/11/21,19603.824
Illinois,01/10/21,20242.482
Illinois,01/09/21,17474.536
Illinois,01/08/21,31032.033
Illinois,01/07/21,24458.857
Illinois,01/06/21,21424.343
Illinois,01/05/21,12014.119
Illinois,01/04/21,12436.561
Illinois,01/03/21,15160.323
Illinois,01/02/21,14749.047
Illinois,01/01/21,14012.815
Illinois,01/12/20,15851.195
Illinois,01/11/20,7131.376
Illinois,01/10/20,15388.756
Illinois,01/09/20,14772.279
Illinois,01/08/20,24428.094
Illinois,01/07/20,36151.617
Illinois,01/06/20,24157.776
Illinois,01/05/20,14155.413
Illinois,01/04/20,15927.611
Illinois,01/03/20,21580.244
Illinois,01/02/20,20657.707
Illinois,01/01/20,23484.152
Illinois,01/12/19,15903.282
Illinois,01/11/19,10724.811
Illinois,01/10/19,12075.961
Illinois,01/09/19,14229.084
Illinois,01/08/19,20921.606
Illinois,01/07/19,25996.967
Illinois,01/06/19,14708.485
Illinois,01/05/19,10895.772
Illinois,01/04/19,13061.076
Illinois,01/03/19,11126.698
Illinois,01/02/19,9699.064
Illinois,01/01/19,11104.54
Illinois,01/12/18,7044.252
Illinois,01/11/18,9716.922
Illinois,01/10/18,8864.799
Illinois,01/09/18,15148.936
Illinois,01/08/18,17615.173
Illinois,01/07/18,18652.547
Illinois,01/06/18,13746.004
Illinois,01/05/18,12898.091
Illinois,01/04/18,6558.472
Illinois,01/03/18,11163.739
Illinois,01/02/18,7007.044
Illinois,01/01/18,10632.324
Illinois,01/12/17,11072.025
Illinois,01/11/17,6347.659
Illinois,01/10/17,11486.179
Illinois,01/09/17,14042.903
Illinois,01/08/17,14587.217
Illinois,01/07/17,22782.404
Illinois,01/06/17,15742.265
Illinois,01/05/17,8875.101
Illinois,01/04/17,9904.418
Illinois,01/03/17,11342.816
Illinois,01/02/17,8123.056
Illinois,01/01/17,7835.246
Illinois,01/12/16,8247.718
Illinois,01/11/16,8345.74
Illinois,01/10/16,11722.87
Illinois,01/09/16,12773.477
Illinois,01/08/16,19713.194
Illinois,01/07/16,23160.473
Illinois,01/06/16,13198.791
Illinois,01/05/16,9543.752
Illinois,01/04/16,9542.98
Illinois,01/03/16,12167.91
Illinois,01/02/16,8962.368
Illinois,01/01/16,8336.967
Illinois,01/12/15,8006.325
Illinois,01/11/15,7205.89
Illinois,01/10/15,6679.317
Illinois,01/09/15,8783.01
Illinois,01/08/15,7798.281
Illinois,01/07/15,10937.628
Illinois,01/06/15,7068.649
Illinois,01/05/15,4645.484
Illinois,01/04/15,5327.168
Illinois,01/03/15,5834.09
Illinois,01/02/15,5581.712
Illinois,01/01/15,6108.051
Illinois,01/12/14,3328.512
Illinois,01/11/14,2841.513
Illinois,01/10/14,4128.887
Illinois,01/09/14,3675.171
Illinois,01/08/14,5891.98
Illinois,01/07/14,3248.067
Illinois,01/06/14,4656.861
Illinois,01/05/14,5096.186
Illinois,01/04/14,1418.221
Illinois,01/03/14,1901.499
Illinois,01/02/14,1231.051
Illinois,01/01/14,5120.167
Illinois,01/12/13,2391.652
Illinois,01/11/13,2468.665
Illinois,01/10/13,1792.859
Illinois,01/09/13,4452.574
Illinois,01/08/13,6892.535
Illinois,01/07/13,10336.515
Illinois,01/06/13,3500.395
Illinois,01/05/13,4243.277
Illinois,01/04/13,4807.526
Illinois,01/03/13,5576.882
Illinois,01/02/13,2858.636
Illinois,01/01/13,2944.543
Illinois,01/12/12,2506.851
Illinois,01/11/12,3507.163
